PhraseId,SentenceId,Phrase,Sentiment,length,word_length,label
24847,1133,Chekhov,2,1,7,train
89968,4681,sky,2,1,3,train
41056,1968,predicament,1,1,11,train
103790,5472,persistent,2,1,10,train
44788,2171,legal,2,1,5,train
41186,1974,Piscopo,2,1,7,train
59080,2980,noticeable,2,1,10,train
1490,54,relic,2,1,5,train
43586,2110,Fontaine,2,1,8,train
1744,65,distractions,1,1,12,train
19934,884,sheerly,2,1,7,train
87095,4517,depressed,1,1,9,train
43454,2100,skeletons,2,1,9,train
10651,451,anywhere,2,1,8,train
26983,1239,eat,2,1,3,train
99734,5232,Shakesperean,2,1,12,train
27355,1256,glamour,3,1,7,train
18799,825,unmentionable,1,1,13,train
147367,8018,guru,2,1,4,train
100515,5273,Marinated,2,1,9,train
2802,107,moral,2,1,5,train
53884,2674,Iwai,2,1,4,train
98367,5155,groan-to-guffaw,2,1,15,train
50785,2498,potency,2,1,7,train
54588,2714,rewarded,3,1,8,train
125776,6757,BMW,2,1,3,train
29371,1360,wizardry,2,1,8,train
64884,3285,exhaustion,2,1,10,train
10103,424,threshold,2,1,9,train
5977,239,wondrously,3,1,10,train
66260,3359,column,2,1,6,train
1835,67,evil,1,1,4,train
35187,1654,marshaled,2,1,9,train
32500,1522,stimulating,3,1,11,train
71389,3641,unashamedly,2,1,11,train
36073,1701,fury,2,1,4,train
148314,8070,manchild,2,1,8,train
35011,1647,conversion,2,1,10,train
90057,4686,contemptuous,2,1,12,train
86620,4485,counter-cultural,3,1,16,train
40857,1957,forte,2,1,5,train
82132,4238,neorealism,2,1,10,train
33530,1573,demonstrates,2,1,12,train
2026,77,bulk,2,1,4,train
15942,683,bound,3,1,5,train
27293,1254,framework,2,1,9,train
19958,885,erotic,3,1,6,train
82984,4284,floats,2,1,6,train
61202,3094,hands-on,2,1,8,train
109911,5822,well-directed,3,1,13,train
62238,3146,performing,2,1,10,train
35444,1668,somebody,2,1,8,train
22160,994,submerging,3,1,10,train
115080,6130,conduits,2,1,8,train
4035,152,drag,1,1,4,train
101693,5353,crudity,1,1,7,train
107044,5654,graveyard,2,1,9,train
92835,4835,toilet-humor,1,1,12,train
105826,5585,prevalence,2,1,10,train
8322,345,raises,2,1,6,train
10160,426,qualities,3,1,9,train
118659,6341,sneeze,2,1,6,train
24565,1118,Anemic,1,1,6,train
95649,4996,Smothered,3,1,9,train
31637,1482,spell,2,1,5,train
27444,1259,irresponsible,1,1,13,train
5921,236,defiantly,2,1,9,train
8512,352,inexplicable,2,1,12,train
11651,502,crude,1,1,5,train
24732,1127,buzz-obsessed,1,1,13,train
25502,1166,front,2,1,5,train
20383,911,test,2,1,4,train
114195,6072,plainness,2,1,9,train
6472,257,Gong,2,1,4,train
49872,2446,grounding,2,1,9,train
7252,295,emphasis,3,1,8,train
34338,1611,weasels,2,1,7,train
7344,300,appear,2,1,6,train
21419,957,stagnation,1,1,10,train
68840,3496,impart,2,1,6,train
109471,5798,ugly-duckling,1,1,13,train
63566,3217,drained,2,1,7,train
58250,2935,Cooper,2,1,6,train
64668,3273,jams,2,1,4,train
26985,1239,Brussels,3,1,8,train
52989,2626,wind,3,1,4,train
71775,3661,addressing,2,1,10,train
123520,6633,Reeboir,2,1,7,train
13911,598,fail,1,1,4,train
11519,496,motivated,3,1,9,train
24504,1114,relatively,2,1,10,train
122997,6601,s\/m,2,1,4,train
3550,132,fiction,3,1,7,train
64075,3242,XXX,1,1,3,train
95428,4984,enthrall,3,1,8,train
44122,2138,grade,3,1,5,train
27318,1255,changed,2,1,7,train
78498,4038,wrists,2,1,6,train
6664,265,fact,2,1,4,train
22462,1014,discomfort,1,1,10,train
8412,349,Manas,2,1,5,train
75310,3863,fu,1,1,2,train
118813,6350,intro,2,1,5,train
19173,840,nation,2,1,6,train
24968,1137,noble,3,1,5,train
4,1,A,2,1,1,train
352,12,just,2,1,4,train
91586,4766,hints,2,1,5,train
72587,3708,decomposition,1,1,13,train
59447,2998,evident,2,1,7,train
17323,752,squeeze,2,1,7,train
16090,692,huskies,2,1,7,train
23107,1046,wrote,2,1,5,train
14847,638,con,1,1,3,train
146208,7950,Phocion,2,1,7,train
89314,4643,discards,2,1,8,train
148260,8068,fringe,2,1,6,train
115601,6160,ethnographic,2,1,12,train
35367,1662,b.s.,1,1,4,train
112696,5983,9\/11,2,1,5,train
3117,117,budding,2,1,7,train
13022,560,decades,2,1,7,train
127427,6853,flood,2,1,5,train
1037,38,gives,2,1,5,train
16517,710,require,2,1,7,train
22124,992,sweetness,3,1,9,train
21238,950,satisfyingly,3,1,12,train
52298,2586,reverberates,2,1,12,train
17818,773,Charlotte,2,1,9,train
61218,3094,reliable,3,1,8,train
115686,6164,cruelty,2,1,7,train
3606,134,Tolstoy,2,1,7,train
3795,144,mystical,3,1,8,train
98130,5141,prepackaged,1,1,11,train
40094,1919,Affleck,2,1,7,train
105177,5555,Denlopp,2,1,7,train
70872,3612,antique,2,1,7,train
42764,2064,brimming,3,1,8,train
86643,4488,crushing,2,1,8,train
58187,2932,undead,2,1,6,train
14541,625,Generations,2,1,11,train
37079,1757,Kaos,2,1,4,train
19450,853,Affirms,3,1,7,train
74347,3809,counterpart,2,1,11,train
90448,4707,margins,2,1,7,train
128904,6932,blank-faced,2,1,11,train
42118,2027,Polson,2,1,6,train
9365,390,stand,2,1,5,train
143343,7781,spaniel-eyed,2,1,12,train
2606,100,ploughing,2,1,9,train
81019,4175,dive,2,1,4,train
28287,1303,thumbs,2,1,6,train
29448,1364,dimensions,2,1,10,train
125851,6760,banquet,2,1,7,train
11934,511,Romanek,2,1,7,train
80706,4157,Ventura,2,1,7,train
90567,4714,smeary,1,1,6,train
74439,3814,signposts,2,1,9,train
65534,3319,under-inspired,0,1,14,train
94972,4954,Eagle,2,1,5,train
106064,5599,binging,2,1,7,train
5077,198,humor,4,1,5,train
155231,8497,ricochets,2,1,9,train
35272,1658,hard-driving,3,1,12,train
34371,1613,blush,2,1,5,train
32547,1525,bruising,1,1,8,train
42520,2050,splendid,4,1,8,train
140369,7617,surplus,2,1,7,train
115812,6170,dullingly,1,1,9,train
45269,2202,flags,2,1,5,train
606,22,case,2,1,4,train
89311,4643,Garbus,2,1,6,train
95342,4976,!?,2,1,2,train
33366,1563,pondering,2,1,9,train
121145,6487,pro-wildlife,2,1,12,train
16936,733,moviegoing,2,1,10,train
90716,4722,A.S.,2,1,4,train
56902,2863,humble,3,1,6,train
3191,120,element,2,1,7,train
15375,658,interpreting,2,1,12,train
41194,1974,Headly,2,1,6,train
150309,8186,2-day,2,1,5,train
5650,224,offer,2,1,5,train
95594,4992,sweating,2,1,8,train
5359,213,cares,3,1,5,train
55185,2751,Wonderland,2,1,10,train
6648,264,obscure,2,1,7,train
27775,1275,heels,2,1,5,train
103766,5470,paycheck,2,1,8,train
70415,3589,sparked,2,1,7,train
57102,2876,glorified,3,1,9,train
72913,3723,honorable,2,1,9,train
153898,8408,Chicago-based,2,1,13,train
57546,2903,album,2,1,5,train
11311,487,stoops,2,1,6,train
52733,2611,stirs,2,1,5,train
28123,1291,biz,2,1,3,train
27979,1284,careens,2,1,7,train
112528,5976,Re-Fried,1,1,8,train
13263,570,fine,3,1,4,train
25152,1149,ecstasy,3,1,7,train
120855,6467,unsure,2,1,6,train
63313,3204,Trapped,1,1,7,train
142214,7715,meter,2,1,5,train
71358,3639,recorded,2,1,8,train
41916,2016,breach,2,1,6,train
2408,92,guide,2,1,5,train
125818,6759,Ear-splitting,1,1,13,train
42855,2070,telemarketers,2,1,13,train
122387,6561,signing,3,1,7,train
119547,6390,sure-fire,2,1,9,train
85049,4399,raucously,3,1,9,train
30412,1411,morphs,2,1,6,train
42017,2022,Suffice,2,1,7,train
4567,173,message,2,1,7,train
21762,972,lighting,2,1,8,train
38157,1814,Saddled,1,1,7,train
127192,6840,dangerously,2,1,11,train
8864,369,quashed,2,1,7,train
36757,1742,Letterman,2,1,9,train
75078,3850,kilted,2,1,6,train
46770,2277,trail,2,1,5,train
60905,3075,devious,2,1,7,train
63239,3198,jaw-droppingly,2,1,14,train
698,25,boilerplate,2,1,11,train
19899,881,pitiful,1,1,7,train
122074,6543,rite,2,1,4,train
53575,2656,paranoia,1,1,8,train
124468,6687,skyscraper-trapeze,2,1,18,train
1214,44,decent,3,1,6,train
118167,6312,remorse,2,1,7,train
80163,4129,imperfection,2,1,12,train
44488,2156,dramatization,2,1,13,train
93056,4848,reeked,2,1,6,train
5370,215,Boris,2,1,5,train
1742,65,gratuitous,2,1,10,train
95354,4977,fabuleux,3,1,8,train
47976,2340,Evans,2,1,5,train
29645,1373,Unbreakable,3,1,11,train
130888,7054,diapers,2,1,7,train
1096,40,out,1,1,3,train
19416,852,Ethan,2,1,5,train
36531,1727,constraints,2,1,11,train
140149,7604,administration,2,1,14,train
54889,2734,east,2,1,4,train
56013,2801,robotically,1,1,11,train
42124,2027,Giles,2,1,5,train
67369,3418,dust,2,1,4,train
116918,6238,hang-ups,2,1,8,train
45970,2236,via,2,1,3,train
2597,99,monsterous,2,1,10,train
55953,2798,Shore,2,1,5,train
140875,7640,kids-and-family-oriented,4,1,24,train
16587,714,demographic,2,1,11,train
93036,4847,glitzy,2,1,6,train
10245,430,shootout,2,1,8,train
10608,448,strictly,2,1,8,train
149396,8129,unimpressively,1,1,14,train
26869,1232,Culkin,2,1,6,train
103546,5460,goofily,2,1,7,train
119812,6408,compassionately,3,1,15,train
29429,1364,sight,2,1,5,train
36606,1733,shackles,2,1,8,train
64116,3244,OS,2,1,2,train
66730,3386,Dean,2,1,4,train
65510,3317,restate,1,1,7,train
326,12,childhood,2,1,9,train
94287,4920,inhabitants,2,1,11,train
45599,2215,sermon,2,1,6,train
95934,5012,captive,2,1,7,train
124288,6674,humor-seeking,2,1,13,train
4727,180,magic,2,1,5,train
147588,8030,nonchalant,2,1,10,train
54406,2704,Apollo,2,1,6,train
21949,982,quirkiness,2,1,10,train
23233,1052,finely,3,1,6,train
6794,272,alternative,2,1,11,train
72906,3723,Possession,2,1,10,train
144661,7851,amiss,2,1,5,train
105176,5555,advises,2,1,7,train
140820,7638,softheaded,2,1,10,train
64770,3280,Randall,2,1,7,train
143694,7798,beaches,3,1,7,train
144458,7843,grounded,3,1,8,train
31661,1483,parochial,2,1,9,train
59879,3021,entree,2,1,6,train
62271,3148,weirded,1,1,7,train
18317,800,Jennifer,2,1,8,train
148540,8082,Weighted,2,1,8,train
110640,5863,lecture,2,1,7,train
45894,2232,self-destructive,2,1,16,train
65014,3290,athlete,2,1,7,train
62751,3173,meal,3,1,4,train
4957,193,intended,2,1,8,train
3086,115,fit,3,1,3,train
2251,86,Written,2,1,7,train
92717,4829,spectacles,2,1,10,train
55226,2752,moody,2,1,5,train
1525,56,Both,2,1,4,train
10231,430,hooliganism,2,1,11,train
35465,1668,mattered,2,1,8,train
118154,6311,to-do,2,1,5,train
20116,893,Christianity,2,1,12,train
13230,569,Hopkins,3,1,7,train
72305,3695,2455,2,1,4,train
24786,1130,widen,2,1,5,train
21713,970,eventual,2,1,8,train
9892,414,tough,2,1,5,train
99398,5211,pantheon,2,1,8,train
133823,7220,8-year-old,2,1,10,train
57147,2878,Imposter,2,1,8,train
20647,921,Denzel,3,1,6,train
75760,3883,natural-seeming,2,1,15,train
22401,1010,wrapping,2,1,8,train
82556,4261,guiding,2,1,7,train
4850,186,Spalding,2,1,8,train
110288,5840,slog,1,1,4,train
72740,3715,Bacon,3,1,5,train
91430,4756,whirling,2,1,8,train
44941,2180,eloquently,3,1,10,train
16978,737,Solaris,2,1,7,train
48545,2371,Harvey,2,1,6,train
10432,438,intimacy,2,1,8,train
45388,2206,revels,2,1,6,train
1182,43,then,2,1,4,train
96049,5017,Fabian,2,1,6,train
135095,7292,idol,3,1,4,train
64512,3265,ouija,2,1,5,train
55438,2767,Bratt,2,1,5,train
140156,7604,tearing,2,1,7,train
86470,4477,French-produced,2,1,15,train
30270,1404,grade-grubbers,1,1,14,train
148105,8060,female-bonding,2,1,14,train
97453,5096,android,2,1,7,train
152736,8334,essay,2,1,5,train
30537,1419,Wendigo,2,1,7,train
66374,3365,activism,2,1,8,train
26566,1218,E,2,1,1,train
69995,3562,Schultz,2,1,7,train
139548,7570,portent,2,1,7,train
8516,352,characterizations,2,1,17,train
55167,2751,disoriented,1,1,11,train
68889,3499,miniseries,2,1,10,train
43982,2131,won,3,1,3,train
2503,95,company,2,1,7,train
56194,2815,daydreams,2,1,9,train
37624,1788,Dot,2,1,3,train
41800,2012,ads,2,1,3,train
8738,364,Ghosts,2,1,6,train
1707,63,accents,2,1,7,train
71253,3635,grab,2,1,4,train
87518,4540,virtuoso,3,1,8,train
83818,4332,creaky,2,1,6,train
55043,2741,motivate,3,1,8,train
482,18,dizzily,2,1,7,train
8388,349,acted,2,1,5,train
24115,1096,ethnic,3,1,6,train
2361,90,actress,2,1,7,train
31792,1489,creativity,3,1,10,train
119377,6383,besides,2,1,7,train
53051,2631,Rashomon-for-dipsticks,1,1,22,train
18951,832,happened,2,1,8,train
108914,5765,horror\/action,2,1,14,train
77049,3963,fetishistic,2,1,11,train
35869,1693,leather,2,1,7,train
38624,1840,fashioned,2,1,9,train
29948,1388,faked,1,1,5,train
49517,2424,organized,3,1,9,train
47271,2304,Jeffs,2,1,5,train
84590,4376,guises,2,1,6,train
34031,1598,lightly,2,1,7,train
19399,851,tinny,2,1,5,train
6295,251,reassuring,2,1,10,train
33941,1594,Vertical,2,1,8,train
116445,6209,gotten,2,1,6,train
154547,8447,captors,2,1,7,train
139000,7533,passive,1,1,7,train
24977,1138,cornball,2,1,8,train
21309,952,broke,2,1,5,train
65642,3326,scuttled,1,1,8,train
112838,5991,counterculture,2,1,14,train
135048,7290,MacDonald,2,1,9,train
26028,1190,gutter,1,1,6,train
2882,110,sketch,2,1,6,train
35690,1681,stiff,1,1,5,train
58418,2943,mesmerize,3,1,9,train
12959,557,Chan,2,1,4,train
10190,427,subtlety,2,1,8,train
128557,6914,Homeric,2,1,7,train
40352,1931,blackout,2,1,8,train
23890,1085,neurosis,2,1,8,train
4234,160,confrontations,1,1,14,train
96676,5049,categorize,2,1,10,train
13536,582,Adrift,2,1,6,train
77883,4006,horses,2,1,6,train
148114,8061,ravaging,2,1,8,train
5949,237,hairs,2,1,5,train
8069,332,featured,2,1,8,train
151570,8267,saps,2,1,4,train
10665,452,50-million,2,1,10,train
1767,66,endless,1,1,7,train
11587,499,aspirations,2,1,11,train
94627,4939,atrocities,1,1,10,train
198,6,crisis,2,1,6,train
77440,3983,spooks,1,1,6,train
119169,6369,minded,2,1,6,train
68436,3472,Campion,2,1,7,train
21355,955,enthusiastically,3,1,16,train
35064,1648,squareness,2,1,10,train
8977,374,pulls,2,1,5,train
85178,4405,license,2,1,7,train
21113,945,Nicholson,2,1,9,train
74201,3801,skirts,2,1,6,train
76520,3933,arbitrary,2,1,9,train
80282,4137,flip-flop,2,1,9,train
14835,638,none-too-original,1,1,17,train
67942,3449,dress,2,1,5,train
51311,2526,disappoint,0,1,10,train
27005,1240,reassure,2,1,8,train
54310,2699,sprinkled,2,1,9,train
56927,2864,repetition,2,1,10,train
10580,447,costs,2,1,5,train
34560,1624,Monsoon,2,1,7,train
21871,978,traditions,2,1,10,train
55530,2771,asphalt,2,1,7,train
13692,589,atop,2,1,4,train
13409,577,unpaid,1,1,6,train
34987,1646,problems,2,1,8,train
3148,118,stream,2,1,6,train
49283,2411,rooting,2,1,7,train
63928,3235,Abderrahmane,2,1,12,train
69790,3549,flashbulbs,2,1,10,train
8265,342,stops,2,1,5,train
105028,5548,importantly,2,1,11,train
15086,648,tediously,1,1,9,train
14776,635,note,2,1,4,train
13052,561,powerfully,2,1,10,train
17869,776,Upper,2,1,5,train
40607,1944,analytical,2,1,10,train
114175,6071,heavy-duty,1,1,10,train
27788,1276,gore-free,2,1,9,train
151632,8271,Catholics,2,1,9,train
117807,6291,flashback,2,1,9,train
18853,827,marriage,2,1,8,train
18422,807,Execrable,0,1,9,train
154155,8423,Zoom,2,1,4,train
33461,1569,harsh,1,1,5,train
17810,772,chiaroscuro,2,1,11,train
134411,7250,mystique,2,1,8,train
11855,509,gasping,2,1,7,train
11957,512,aim,2,1,3,train
65021,3290,indomitability,2,1,14,train
42284,2036,lord,2,1,4,train
6103,243,Reggio,2,1,6,train
45368,2205,bons,2,1,4,train
35126,1651,laundry,2,1,7,train
40624,1945,Antonia,2,1,7,train
2850,109,returns,2,1,7,train
34249,1609,physically,2,1,10,train
98109,5139,lured,2,1,5,train
37017,1753,juiced,3,1,6,train
6018,240,journalists,2,1,11,train
128249,6900,coughed,2,1,7,train
54697,2722,heal,2,1,4,train
116189,6192,integrating,2,1,11,train
23548,1066,futuristic,2,1,10,train
86121,4457,post-Tarantino,3,1,14,train
54093,2687,overly-familiar,1,1,15,train
137298,7429,template,2,1,8,train
9095,380,features,2,1,8,train
41342,1985,yarn-spinner,1,1,12,train
9641,402,snazziness,2,1,10,train
71318,3638,inflammatory,2,1,12,train
150428,8195,crafting,3,1,8,train
45756,2224,Edward,2,1,6,train
125279,6731,expressive,3,1,10,train
73921,3779,fatter,2,1,6,train
46392,2255,head-trip,2,1,9,train
78102,4019,faulted,2,1,7,train
57408,2893,headaches,2,1,9,train
10722,454,secondhand,2,1,10,train
72145,3684,genteel,2,1,7,train
133854,7222,grip,2,1,4,train
152827,8340,scorchingly,2,1,11,train
103571,5461,stiletto-stomps,2,1,15,train
100148,5254,analgesic,2,1,9,train
33413,1567,Grenier,2,1,7,train
5169,204,literate,4,1,8,train
19642,863,gut-busting,3,1,11,train
122006,6540,Tunis,2,1,5,train
81387,4194,lurking,2,1,7,train
105907,5590,kid-empowerment,3,1,15,train
102652,5406,commerce,2,1,8,train
29631,1373,sucked,0,1,6,train
41865,2015,Chaplin,2,1,7,train
91754,4774,narrated,2,1,8,train
754,28,opportunities,2,1,13,train
1980,74,hack,1,1,4,train
53458,2650,members,2,1,7,train
78041,4017,scheming,2,1,8,train
145287,7894,liven,2,1,5,train
16672,720,magnificent,4,1,11,train
2137,81,come,2,1,4,train
60021,3028,claustrophic,2,1,12,train
124936,6715,fantastically,3,1,13,train
1048,38,fatal,2,1,5,train
65079,3292,collaboration,2,1,13,train
116731,6224,104,2,1,3,train
149492,8136,goggles,2,1,7,train
22008,988,suspend,2,1,7,train
3416,127,cause,2,1,5,train
103418,5453,porthole,2,1,8,train
25511,1167,demonstrated,2,1,12,train
108644,5750,hookers,2,1,7,train
117023,6243,solace,2,1,6,train
21211,949,scenario,2,1,8,train
6700,267,big-bug,2,1,7,train
28494,1318,Berg,2,1,4,train
30206,1402,Mehta,2,1,5,train
155612,8516,sanity,2,1,6,train
61037,3084,donna,3,1,5,train
45223,2197,passable,2,1,8,train
135102,7293,Schaefer,2,1,8,train
3127,118,years,2,1,5,train
2086,79,involving,2,1,9,train
132804,7160,mobility,2,1,8,train
69402,3528,awakens,3,1,7,train
111380,5907,boorish,1,1,7,train
10870,462,characteristically,2,1,18,train
33790,1588,rushed,1,1,6,train
83657,4324,so-five-minutes-ago,2,1,19,train
80998,4174,right-hand,2,1,10,train
85668,4429,craftsmen,2,1,9,train
8796,366,master,2,1,6,train
21374,955,competition,2,1,11,train
45195,2195,smoky,2,1,5,train
135307,7307,unfussily,2,1,9,train
3253,121,sets,2,1,4,train
6950,278,toothless,1,1,9,train
72655,3711,Less-than-compelling,1,1,20,train
112572,5978,lukewarm,2,1,8,train
8071,332,Drumline,2,1,8,train
17587,761,pretentious,1,1,11,train
17947,781,naughty,2,1,7,train
105368,5564,30-year,2,1,7,train
48139,2347,strategic,2,1,9,train
85380,4415,bedeviled,2,1,9,train
54757,2726,applying,2,1,8,train
58483,2946,misfit,2,1,6,train
18916,830,winks,2,1,5,train
32142,1505,Barrow,2,1,6,train
12962,557,boring,0,1,6,train
84314,4356,bushels,2,1,7,train
10736,455,stylistic,3,1,9,train
15446,661,contours,2,1,8,train
20615,920,suffocating,1,1,11,train
69703,3545,cinephile,2,1,9,train
115453,6151,homogenized,2,1,11,train
33435,1567,Nietzsche-referencing,2,1,21,train
131576,7090,rethink,2,1,7,train
88621,4604,wazoo,2,1,5,train
126220,6783,retrospective,2,1,13,train
65775,3334,Thewlis,2,1,7,train
33185,1555,hip,3,1,3,train
101898,5363,tables,2,1,6,train
128751,6924,recapitulation,3,1,14,train
84063,4342,digest,2,1,6,train
9833,410,musical,2,1,7,train
134845,7278,well-told,3,1,9,train
20909,932,fictional,2,1,9,train
50802,2499,Harks,3,1,5,train
52097,2572,M.I.T.,2,1,6,train
118525,6333,revigorates,3,1,11,train
27260,1253,walking,2,1,7,train
212,7,plodding,1,1,8,train
1916,70,fears,1,1,5,train
152591,8327,slickness,2,1,9,train
154766,8465,dug,2,1,3,train
4457,168,well-made,4,1,9,train
9713,404,slick,3,1,5,train
39724,1897,puppy,2,1,5,train
41091,1970,redemption,3,1,10,train
111339,5904,way-cool,4,1,8,train
88265,4584,mid-range,2,1,9,train
80027,4123,processor,2,1,9,train
5773,229,Charleston,2,1,10,train
38851,1854,Antwone,2,1,7,train
2566,98,live,2,1,4,train
4421,166,violence,0,1,8,train
59240,2989,reprehensible,1,1,13,train
13852,596,underdogs,2,1,9,train
23688,1076,Stoppard,2,1,8,train
19222,843,Interminably,3,1,12,train
35300,1659,concentration,3,1,13,train
137228,7423,ugh,1,1,3,train
67272,3413,screeching-metal,1,1,16,train
14172,610,outer,2,1,5,train
47680,2323,fulfill,3,1,7,train
105079,5550,dishes,2,1,6,train
7013,280,horrible,0,1,8,train
96542,5043,Raphael,2,1,7,train
37124,1760,Streets,2,1,7,train
24585,1119,effectiveness,3,1,13,train
49752,2440,farcically,1,1,10,train
110406,5848,rode,2,1,4,train
52686,2608,location,2,1,8,train
60993,3082,Allegiance,2,1,10,train
21091,943,Ian,2,1,3,train
10195,427,trademark,2,1,9,train
61705,3117,evolving,3,1,8,train
5590,222,cliche-ridden,1,1,13,train
121006,6481,neo-realist,2,1,11,train
44916,2178,validated,2,1,9,train
70250,3576,reckless,2,1,8,train
11613,501,Strange,2,1,7,train
24380,1108,glossy,2,1,6,train
150628,8209,comparisons,2,1,11,train
14132,609,Natalie,2,1,7,train
79310,4084,lean,2,1,4,train
14440,622,viewed,2,1,6,train
5531,219,career,3,1,6,train
33284,1559,sun-drenched,2,1,12,train
30493,1416,competently,3,1,11,train
6470,257,former,2,1,6,train
20159,896,real-life,2,1,9,train
34583,1625,gel,2,1,3,train
25243,1153,mined,2,1,5,train
117184,6252,hustlers,2,1,8,train
55769,2789,condone,2,1,7,train
6404,254,animation,2,1,9,train
66846,3391,sub,1,1,3,train
61539,3110,awe-inspiring,4,1,13,train
123517,6632,Axel,2,1,4,train
101884,5363,overhearing,2,1,11,train
118894,6352,Donald,2,1,6,train
55849,2792,controlling,2,1,11,train
4665,177,truest,2,1,6,train
4925,191,Reign,3,1,5,train
86140,4459,Taiwanese,2,1,9,train
70403,3588,94,2,1,2,train
65965,3345,therapeutic,2,1,11,train
7466,303,spoof,2,1,5,train
68493,3474,havoc,1,1,5,train
70311,3582,Saigon,2,1,6,train
123533,6633,bark,2,1,4,train
8429,350,dead,1,1,4,train
